id,Zip,Price,Price of square meter,Building Cond. values,Number of facades,Number of rooms,Living area,Furnished,Kitchen values,Surface of the land,Primary energy consumption,Energy_classes,Terrace,Terrace surface,Garden,Garden surface,Open fire,Swimming pool
10309374,1200,380000,3917.53,4.0,2.0,2.0,97.0,0.0,3.0,,114.0,6,0,0.0,0,0.0,0.0,0.0
10401257,2620,385000,4638.55,,,2.0,83.0,0.0,,,7609.0,1,1,16.0,1,163.0,0.0,1.0
10461322,8620,385000,5661.76,4.0,,1.0,68.0,0.0,1.0,,191.0,6,1,,0,0.0,0.0,0.0
10461197,8620,385000,5661.76,4.0,,1.0,68.0,0.0,1.0,,191.0,6,1,,0,0.0,0.0,0.0
10348836,8300,389000,9725.0,,,1.0,40.0,0.0,,,205.0,5,0,0.0,0,0.0,0.0,0.0
10551051,3130,390000,2671.23,4.0,2.0,2.0,146.0,0.0,1.0,,105.0,6,1,,0,0.0,0.0,0.0
10498726,2000,399000,4639.53,3.0,,2.0,86.0,0.0,1.0,,99.0,7,1,,0,0.0,0.0,0.0
10472664,2850,399000,4113.4,,,2.0,97.0,0.0,3.0,,35.0,7,1,58.0,0,0.0,0.0,0.0
10398813,4000,399000,2751.72,,,2.0,145.0,0.0,3.0,,137.0,6,1,3.0,0,0.0,0.0,0.0
9884262,1000,425000,4427.08,3.0,2.0,1.0,96.0,0.0,3.0,,251.0,5,1,12.0,0,0.0,0.0,0.0
10555722,9051,425000,3541.67,4.0,4.0,3.0,120.0,0.0,3.0,,,0,1,10.0,1,,0.0,0.0
10483909,2800,428900,3863.96,4.0,,2.0,111.0,0.0,3.0,,,0,1,28.0,0,0.0,0.0,0.0
10098036,1180,440000,2894.74,3.0,3.0,2.0,152.0,0.0,1.0,,248.0,5,1,6.0,0,0.0,0.0,0.0
10253558,8210,449000,3013.42,3.0,2.0,5.0,149.0,0.0,1.0,,,0,1,,0,0.0,0.0,0.0
9246623,8300,449000,8017.86,,,1.0,56.0,0.0,,,89.0,7,1,,1,,0.0,0.0
10563954,8430,449000,3741.67,4.0,,3.0,120.0,0.0,1.0,,235.0,5,1,,0,0.0,0.0,0.0
10552033,8430,449000,3741.67,4.0,,3.0,120.0,0.0,1.0,,235.0,5,1,,0,0.0,0.0,0.0
10547029,8430,449000,3741.67,4.0,,3.0,120.0,0.0,1.0,,235.0,5,1,,0,0.0,0.0,0.0
10212325,2000,460000,5411.76,,,2.0,85.0,0.0,3.0,,9241.0,1,1,,0,0.0,0.0,0.0
10483910,2800,474500,3488.97,4.0,,2.0,136.0,0.0,3.0,,,0,1,16.0,0,0.0,0.0,0.0
9793314,4000,479000,3193.33,4.0,2.0,2.0,150.0,0.0,,,123.0,6,1,30.0,0,0.0,0.0,0.0
10568885,1000,482000,3825.4,4.0,4.0,3.0,126.0,0.0,3.0,,,0,1,13.0,0,0.0,0.0,0.0
10492623,1000,482000,3825.4,4.0,4.0,3.0,126.0,0.0,3.0,,,0,1,13.0,0,0.0,0.0,0.0
10527633,1040,495000,3613.14,4.0,,3.0,137.0,0.0,3.0,,118.0,6,1,15.0,0,0.0,0.0,0.0
10468108,1040,495000,3613.14,4.0,,3.0,137.0,0.0,3.0,,118.0,6,1,15.0,0,0.0,0.0,0.0
8102542,2000,495000,3413.79,4.0,,2.0,145.0,0.0,,,232.0,5,1,16.0,0,0.0,0.0,0.0
10465936,8300,495000,6971.83,4.0,2.0,2.0,71.0,0.0,3.0,,160.0,6,0,0.0,0,0.0,0.0,0.0
10564651,1000,499000,3838.46,2.0,2.0,3.0,130.0,0.0,1.0,,,0,0,0.0,0,0.0,0.0,0.0
10048849,2000,519000,4718.18,,,3.0,110.0,0.0,,,184.0,6,1,35.0,0,0.0,0.0,0.0
10563963,8620,525000,6562.5,4.0,,2.0,80.0,0.0,3.0,,91.0,7,0,0.0,0,0.0,0.0,0.0
10523793,8620,525000,6562.5,4.0,,2.0,80.0,0.0,3.0,,91.0,7,0,0.0,0,0.0,0.0,0.0
10519763,8620,525000,6562.5,4.0,,2.0,80.0,0.0,3.0,,91.0,7,0,0.0,0,0.0,0.0,0.0
9863734,2000,545000,2725.0,,4.0,4.0,200.0,0.0,,,,0,1,120.0,0,0.0,0.0,0.0
10071377,8900,555000,3153.41,,,3.0,176.0,0.0,1.0,,35.0,7,0,0.0,0,0.0,0.0,0.0
10555082,8300,595000,7531.65,3.0,2.0,2.0,79.0,0.0,3.0,,294.0,5,1,6.0,0,0.0,0.0,0.0
10528921,2550,599000,3993.33,4.0,,2.0,150.0,0.0,1.0,,169.0,6,1,74.0,0,0.0,0.0,0.0
10536913,8300,599000,6655.56,4.0,2.0,2.0,90.0,1.0,3.0,,102.0,6,1,5.0,0,0.0,0.0,0.0
10322829,1050,610000,5304.35,,,3.0,115.0,0.0,3.0,,261.0,5,1,,1,200.0,0.0,0.0
10493803,8420,621500,6033.98,,,2.0,103.0,0.0,3.0,,78.0,7,1,,1,,0.0,0.0
10456443,1030,623000,4450.0,3.0,1.0,3.0,140.0,0.0,1.0,,105.0,6,0,0.0,1,80.0,0.0,0.0
10498378,2000,639900,4413.1,4.0,,2.0,145.0,0.0,1.0,,135.0,6,1,10.0,0,0.0,0.0,0.0
10486415,8300,669000,7193.55,4.0,2.0,3.0,93.0,0.0,3.0,,104.0,6,1,5.0,0,0.0,0.0,0.0
10069009,8300,669000,7117.02,3.0,2.0,3.0,94.0,0.0,3.0,,169.0,6,1,7.0,0,0.0,0.0,0.0
10250846,8300,675000,12272.73,4.0,2.0,2.0,55.0,1.0,3.0,,164.0,6,0,0.0,0,0.0,0.0,0.0
10085336,8300,675000,12272.73,3.0,,2.0,55.0,0.0,,,164.0,6,0,0.0,0,0.0,0.0,0.0
10479552,8300,695000,9391.89,4.0,2.0,2.0,74.0,1.0,3.0,,93.0,7,1,4.0,0,0.0,0.0,0.0
10491480,8300,699000,7357.89,4.0,2.0,3.0,95.0,0.0,3.0,,104.0,6,1,7.0,0,0.0,0.0,0.0
10343412,2000,790000,3526.79,,,2.0,224.0,0.0,3.0,,214.0,5,0,0.0,0,0.0,0.0,0.0
10508312,8300,795000,9352.94,4.0,2.0,2.0,85.0,1.0,3.0,,125.0,6,1,,1,,0.0,0.0
10569345,8670,795000,6210.94,4.0,,3.0,128.0,0.0,1.0,,128.0,6,1,90.0,1,,0.0,0.0
10262369,9100,835000,5566.67,3.0,,3.0,150.0,0.0,,,167.0,6,0,0.0,0,0.0,0.0,0.0
10385623,8300,895000,14916.67,3.0,,2.0,60.0,0.0,,,245.0,5,0,0.0,0,0.0,0.0,0.0
10288571,8300,895000,14916.67,,,2.0,60.0,0.0,,,245.0,5,1,,1,,0.0,0.0
10281404,8300,895000,14916.67,4.0,2.0,2.0,60.0,0.0,3.0,,245.0,5,1,,0,0.0,0.0,0.0
10079800,8300,895000,14916.67,3.0,,2.0,60.0,0.0,,,245.0,5,1,40.0,0,0.0,0.0,0.0
10488119,8400,895000,8136.36,4.0,3.0,3.0,110.0,0.0,1.0,,,0,0,0.0,1,130.0,0.0,0.0
10420358,2018,935000,3816.33,,,2.0,245.0,0.0,3.0,,169.0,6,1,40.0,0,0.0,0.0,0.0
10335355,2018,935000,3816.33,4.0,2.0,2.0,245.0,0.0,1.0,,169.0,6,1,45.0,0,0.0,0.0,0.0
10058236,8300,975000,4513.89,4.0,2.0,6.0,216.0,0.0,1.0,,211.0,5,0,0.0,1,,0.0,0.0
10007850,8301,975000,4513.89,4.0,2.0,6.0,216.0,0.0,1.0,,211.0,5,0,0.0,1,,0.0,0.0
10541467,1050,1080000,3600.0,2.0,2.0,4.0,300.0,0.0,,,233.0,5,0,0.0,0,0.0,0.0,0.0
9880866,1180,1100000,4508.2,3.0,3.0,4.0,244.0,0.0,3.0,,345.0,4,1,,0,0.0,0.0,0.0
10452290,8300,1150000,10454.55,,,3.0,110.0,0.0,,,175.0,6,1,,1,,0.0,0.0
10493849,8300,1150000,9913.79,,,3.0,116.0,0.0,,,140.0,6,0,0.0,0,0.0,0.0,0.0
10346191,8300,1175000,16319.44,3.0,,2.0,72.0,0.0,,,157.0,6,0,0.0,0,0.0,0.0,0.0
10375521,9500,1195000,1338.19,4.0,,10.0,893.0,0.0,,,277.0,5,0,0.0,1,,0.0,0.0
10505726,8300,1350000,18000.0,3.0,,2.0,75.0,0.0,,,224.0,5,0,0.0,0,0.0,0.0,0.0
10537512,8300,1595000,15950.0,3.0,2.0,2.0,100.0,0.0,,,113.0,6,1,,0,0.0,0.0,0.0
10442259,8300,1850000,14800.0,4.0,2.0,3.0,125.0,0.0,3.0,,112.0,6,0,0.0,0,0.0,0.0,0.0
10439083,8300,1850000,14800.0,4.0,3.0,3.0,125.0,0.0,3.0,,302.0,4,1,,0,0.0,0.0,0.0
10575351,9300,189000,1750.0,2.0,,3.0,108.0,0.0,2.0,,276.0,5,1,,0,0.0,0.0,0.0
10572525,1083,209000,2322.22,3.0,2.0,2.0,90.0,0.0,1.0,,208.0,5,0,0.0,0,0.0,0.0,0.0
10573915,1160,230000,6571.43,,,,35.0,0.0,,,,0,0,0.0,0,0.0,0.0,0.0
10566712,2600,385000,2830.88,,2.0,3.0,136.0,0.0,1.0,,89.0,7,1,7.0,0,0.0,0.0,0.0
10572817,2000,405000,4450.55,3.0,2.0,2.0,91.0,0.0,,,109.0,6,0,0.0,0,0.0,0.0,0.0
10574603,1060,475000,4241.07,,3.0,3.0,112.0,0.0,1.0,,160.0,6,0,0.0,0,0.0,0.0,0.0
10592950,8610,211500,2897.26,,,2.0,73.0,0.0,1.0,,,0,1,35.0,0,0.0,0.0,0.0
10591071,2140,145000,2013.89,3.0,2.0,2.0,72.0,0.0,,,523.0,2,0,0.0,0,0.0,0.0,0.0
10590871,9400,189000,3150.0,3.0,,1.0,60.0,0.0,,,144.0,6,1,15.0,0,0.0,0.0,0.0
10592374,2650,219000,3128.57,,,1.0,70.0,0.0,,,105.0,6,1,,0,0.0,0.0,0.0
10591089,4030,220000,1929.82,2.0,3.0,2.0,114.0,0.0,,,264.0,5,0,0.0,0,0.0,0.0,0.0
10591695,2900,238000,2902.44,,3.0,2.0,82.0,0.0,,,300.0,4,1,,0,0.0,0.0,0.0
10591972,2600,344000,3440.0,,,2.0,100.0,0.0,3.0,,84.0,7,1,5.0,0,0.0,0.0,0.0
10590411,9940,596315,3774.15,,,3.0,158.0,0.0,,,30.0,7,1,84.0,0,0.0,0.0,0.0
10577309,3600,195000,2867.65,4.0,,1.0,68.0,0.0,,,,0,1,20.0,0,0.0,0.0,0.0
10577734,1090,288000,3600.0,4.0,,2.0,80.0,0.0,,,131.0,6,1,3.0,0,0.0,0.0,0.0
10576981,9280,449000,2641.18,,3.0,3.0,170.0,0.0,,,356.0,4,1,,0,0.0,0.0,0.0
10576875,8300,799000,9743.9,,,3.0,82.0,1.0,1.0,,,0,0,0.0,0,0.0,0.0,0.0
10577000,2000,875000,5468.75,4.0,2.0,3.0,160.0,0.0,3.0,,246.0,5,1,60.0,0,0.0,0.0,0.0
10594746,8400,210000,1400.0,,,3.0,150.0,0.0,,,,0,0,0.0,0,0.0,0.0,0.0
10149505,6183,134000,4322.58,,,,31.0,0.0,3.0,,,0,1,5.0,0,0.0,0.0,0.0
9716418,6041,207500,1995.19,,2.0,2.0,104.0,0.0,1.0,,105.0,6,1,,0,0.0,0.0,0.0
9716414,6041,207500,1976.19,,2.0,2.0,105.0,0.0,1.0,,105.0,6,1,,0,0.0,0.0,0.0
10555521,2440,209000,3426.23,,2.0,1.0,61.0,0.0,,,,0,1,4.0,0,0.0,0.0,0.0
9716417,6041,212500,2083.33,,2.0,2.0,102.0,0.0,1.0,,105.0,6,1,,0,0.0,0.0,0.0
9716416,6041,212500,2103.96,,2.0,2.0,101.0,0.0,1.0,,105.0,6,1,,0,0.0,0.0,0.0
9716415,6041,212500,2043.27,,2.0,2.0,104.0,0.0,1.0,,105.0,6,1,,0,0.0,0.0,0.0
9716413,6041,212500,2083.33,,2.0,2.0,102.0,0.0,1.0,,105.0,6,1,,0,0.0,0.0,0.0
10310210,2830,220000,3098.59,,4.0,1.0,71.0,0.0,1.0,,,0,1,19.0,1,31.0,0.0,0.0
9828300,8730,235000,2901.23,,2.0,2.0,81.0,0.0,,,,0,1,,0,0.0,0.0,0.0
10152789,9340,242000,3226.67,4.0,3.0,1.0,75.0,0.0,3.0,,,0,1,32.0,0,0.0,0.0,0.0
9716411,6041,245000,2041.67,,2.0,2.0,120.0,0.0,1.0,,105.0,6,1,,0,0.0,0.0,0.0
9479794,1000,248000,3263.16,4.0,4.0,1.0,76.0,0.0,,,,0,1,5.0,0,0.0,0.0,0.0
9716412,6041,250000,2192.98,,2.0,2.0,114.0,0.0,1.0,,105.0,6,1,,0,0.0,0.0,0.0
10228406,8800,260000,2795.7,3.0,,2.0,93.0,0.0,,,66.0,7,0,0.0,1,7.0,0.0,0.0
10224501,7500,265000,2500.0,4.0,,2.0,106.0,0.0,3.0,,63.0,7,1,11.0,0,0.0,0.0,0.0
10538873,3971,266088,2463.78,4.0,2.0,2.0,108.0,0.0,,,66.0,7,1,,0,0.0,0.0,0.0
10479623,6230,280000,2828.28,4.0,2.0,2.0,99.0,0.0,1.0,,107.0,6,1,82.0,1,14.0,0.0,0.0
10508545,9120,288000,3310.34,4.0,2.0,2.0,87.0,0.0,3.0,,57.0,7,1,12.0,1,92.0,0.0,0.0
10555527,2440,294000,3062.5,,2.0,2.0,96.0,0.0,,,,0,1,7.0,0,0.0,0.0,0.0
10555524,2440,294000,3062.5,,2.0,2.0,96.0,0.0,,,,0,1,7.0,0,0.0,0.0,0.0
10429182,1540,296500,3121.05,4.0,3.0,2.0,95.0,0.0,3.0,,,0,1,20.0,0,0.0,0.0,0.0
10508544,9120,306000,3438.2,4.0,,2.0,89.0,0.0,3.0,,45.0,7,1,12.0,1,83.0,0.0,0.0
10413606,1540,309500,3292.55,4.0,3.0,2.0,94.0,0.0,3.0,,,0,1,24.0,0,0.0,0.0,0.0
9828323,8730,317950,2717.52,,2.0,2.0,117.0,0.0,,,,0,1,,0,0.0,0.0,0.0
9512035,2160,325000,3532.61,,2.0,1.0,92.0,0.0,3.0,,,0,1,24.0,0,0.0,0.0,0.0
10413393,1540,329500,2995.45,4.0,3.0,2.0,110.0,0.0,3.0,,,0,1,21.0,0,0.0,0.0,0.0
10561212,2830,330000,3000.0,4.0,2.0,2.0,110.0,1.0,3.0,,,0,1,50.0,0,0.0,0.0,0.0
9489638,2018,354000,4370.37,4.0,2.0,2.0,81.0,0.0,,,,0,1,4.0,0,0.0,0.0,0.0
10000585,8300,355000,6339.29,4.0,2.0,1.0,56.0,0.0,1.0,,10779.0,1,1,17.0,0,0.0,0.0,0.0
10453215,9890,355000,3198.2,,2.0,3.0,111.0,0.0,1.0,,,0,1,9.0,0,0.0,0.0,0.0
10528042,1325,359000,3819.15,,,1.0,94.0,0.0,1.0,,,0,1,,1,130.0,0.0,0.0
9489642,2018,360000,4444.44,4.0,2.0,2.0,81.0,0.0,,,,0,1,4.0,0,0.0,0.0,0.0
10526448,3150,369000,4100.0,4.0,2.0,2.0,90.0,0.0,,,39.0,7,1,,0,0.0,0.0,0.0
10528047,1325,399000,4071.43,,,1.0,98.0,0.0,1.0,,,0,1,,1,90.0,0.0,0.0
10430643,9120,420000,2957.75,,,2.0,142.0,0.0,3.0,,,0,1,35.0,0,0.0,0.0,0.0
10377661,3010,445000,3503.94,,2.0,3.0,127.0,0.0,,,,0,1,,0,0.0,0.0,0.0
10361572,1348,455000,3888.89,,4.0,3.0,117.0,0.0,3.0,,,0,1,41.0,1,15.0,0.0,0.0
9608684,8500,486000,4542.06,,,2.0,107.0,0.0,3.0,,,0,1,12.0,1,,0.0,0.0
10303251,9120,492500,3373.29,,,2.0,146.0,0.0,3.0,,,0,1,85.0,0,0.0,0.0,0.0
10112780,8670,495000,5823.53,4.0,,2.0,85.0,0.0,3.0,,94.0,7,1,28.0,0,0.0,0.0,1.0
10528048,1325,599000,3915.03,,,2.0,153.0,0.0,1.0,,,0,1,,1,110.0,0.0,0.0
9933595,3000,628511,5151.73,4.0,,3.0,122.0,0.0,,,30.0,7,1,17.0,0,0.0,0.0,0.0
10276535,1410,629000,4729.32,4.0,2.0,3.0,133.0,0.0,3.0,,43.0,7,1,31.0,0,0.0,0.0,0.0
10377660,3010,650000,4642.86,,4.0,3.0,140.0,0.0,,,,0,1,,0,0.0,0.0,0.0
9933593,3000,675405,5491.1,4.0,,3.0,123.0,0.0,,,30.0,7,1,12.0,0,0.0,0.0,0.0
10472636,8300,955000,6496.6,3.0,,3.0,147.0,0.0,1.0,,133.0,6,1,,0,0.0,0.0,0.0
10583944,9040,175500,4178.57,3.0,,1.0,42.0,0.0,2.0,,121.0,6,0,0.0,0,0.0,0.0,0.0
10584677,8400,250000,2403.85,3.0,2.0,2.0,104.0,0.0,,,,0,0,0.0,0,0.0,0.0,0.0
10584475,9100,290000,3411.76,4.0,,2.0,85.0,0.0,,,,0,1,11.0,0,0.0,0.0,0.0
10583257,1190,300000,2727.27,,3.0,3.0,110.0,0.0,1.0,,329.0,4,1,4.0,0,0.0,0.0,0.0
10569990,4624,279500,2795.0,4.0,,3.0,100.0,0.0,,,45.0,7,1,6.0,0,0.0,0.0,0.0
10571838,8430,1350000,8181.82,4.0,2.0,3.0,165.0,0.0,1.0,,83.0,7,1,55.0,1,55.0,0.0,0.0
10588110,8434,155000,6458.33,4.0,,,24.0,1.0,,,182.0,6,1,,0,0.0,0.0,0.0
10588115,8620,225000,5357.14,,,1.0,42.0,1.0,1.0,,240.0,5,0,0.0,0,0.0,0.0,0.0
10575637,9000,239500,2752.87,,,2.0,87.0,0.0,,,136.0,6,1,,0,0.0,0.0,0.0
10575636,9030,239500,2752.87,,,2.0,87.0,0.0,,,136.0,6,1,,0,0.0,0.0,0.0
10575664,8200,399000,2977.61,3.0,,4.0,134.0,0.0,,,162.0,6,0,0.0,0,0.0,0.0,0.0
10576588,8670,430000,5972.22,4.0,1.0,3.0,72.0,1.0,1.0,,271.0,5,0,0.0,0,0.0,0.0,1.0
10578834,1050,425000,4722.22,3.0,3.0,2.0,90.0,0.0,3.0,,274.0,5,1,12.0,0,0.0,0.0,0.0
10578843,8300,930000,8857.14,3.0,,2.0,105.0,0.0,,,80.0,7,0,0.0,0,0.0,0.0,0.0
10583936,1070,228000,31.5,4.0,,1.0,7238.0,0.0,,,,0,1,4.0,0,0.0,0.0,0.0
10584528,9300,334200,3182.86,,2.0,1.0,105.0,0.0,1.0,,,0,1,15.0,0,0.0,0.0,0.0
10584530,9300,363200,3077.97,,2.0,2.0,118.0,0.0,1.0,,,0,1,15.0,0,0.0,0.0,0.0
10569986,4624,242500,2852.94,4.0,,2.0,85.0,0.0,,,55.0,7,1,6.0,1,22.0,0.0,0.0
10581385,8490,299500,4991.67,4.0,,1.0,60.0,0.0,,,,0,1,,0,0.0,0.0,0.0
10542335,2600,55000,1078.43,1.0,2.0,1.0,51.0,0.0,,,672.0,1,0,0.0,0,0.0,0.0,0.0
10305791,4000,55000,2115.38,2.0,2.0,1.0,26.0,0.0,0.0,,254.0,5,0,0.0,0,0.0,0.0,0.0
10526809,2440,80000,2857.14,,,1.0,28.0,0.0,,,238.0,5,0,0.0,0,0.0,0.0,0.0
10526808,2440,80000,2857.14,,,1.0,28.0,0.0,,,206.0,5,0,0.0,0,0.0,0.0,0.0
10526807,2440,80000,2857.14,,,1.0,28.0,0.0,,,245.0,5,0,0.0,0,0.0,0.0,0.0
10526806,2440,80000,2857.14,,,1.0,28.0,0.0,,,245.0,5,0,0.0,0,0.0,0.0,0.0
10564215,2050,84000,1377.05,,2.0,1.0,61.0,0.0,,,231.0,5,1,,0,0.0,0.0,0.0
10501135,4800,99000,1285.71,3.0,2.0,1.0,77.0,0.0,1.0,,467.0,3,1,8.0,0,0.0,0.0,0.0
10343751,6000,99000,1650.0,2.0,4.0,2.0,60.0,0.0,,,,0,1,12.0,0,0.0,0.0,0.0
10308093,6000,105000,972.22,3.0,2.0,2.0,108.0,0.0,1.0,,158.0,6,1,5.0,0,0.0,0.0,0.0
10565070,7700,105000,2234.04,3.0,2.0,1.0,47.0,0.0,2.0,,398.0,4,1,,0,0.0,0.0,0.0
10451659,8434,115000,3833.33,,2.0,1.0,30.0,1.0,3.0,,,0,1,,0,0.0,0.0,0.0
10470305,2320,119000,1859.38,,2.0,1.0,64.0,0.0,,,109.0,6,1,,0,0.0,0.0,0.0
10367547,4000,119000,2531.91,1.0,2.0,1.0,47.0,0.0,,,175.0,6,0,0.0,0,0.0,0.0,0.0
10443960,4430,119000,2163.64,3.0,2.0,1.0,55.0,1.0,1.0,,556.0,2,0,0.0,0,0.0,0.0,0.0
10484049,5300,129000,1897.06,3.0,2.0,1.0,68.0,0.0,1.0,,199.0,6,1,6.0,0,0.0,0.0,0.0
9705665,4000,130000,2549.02,2.0,2.0,1.0,51.0,0.0,0.0,,479.0,3,1,,0,0.0,0.0,0.0
10259723,7140,130000,1413.04,3.0,2.0,1.0,92.0,0.0,1.0,,201.0,5,1,,0,0.0,0.0,0.0
10568064,8370,130000,1911.76,3.0,2.0,2.0,68.0,0.0,,,281.0,5,0,0.0,0,0.0,0.0,0.0
10470304,2320,133000,2078.12,,2.0,1.0,64.0,0.0,,,109.0,6,1,,0,0.0,0.0,0.0
10462043,4102,135000,1928.57,3.0,2.0,1.0,70.0,0.0,1.0,,165.0,6,1,19.0,1,62.0,0.0,0.0
10401333,4100,139000,1527.47,3.0,2.0,2.0,91.0,0.0,2.0,,267.0,5,0,0.0,0,0.0,0.0,0.0
10568552,8800,139500,2250.0,3.0,,1.0,62.0,0.0,1.0,,608.0,1,0,0.0,0,0.0,0.0,0.0
10429444,1140,150000,1785.71,,,3.0,84.0,0.0,1.0,,313.0,4,1,,0,0.0,0.0,0.0
10516845,2100,150000,1562.5,,2.0,2.0,96.0,0.0,,,240.0,5,1,,0,0.0,0.0,0.0
10226628,8800,160000,1951.22,,2.0,2.0,82.0,0.0,,,351.0,4,0,0.0,0,0.0,0.0,0.0
10564065,4800,164500,1061.29,3.0,3.0,4.0,155.0,0.0,1.0,,230.0,5,0,0.0,0,0.0,0.0,0.0
10561973,2060,165000,2844.83,3.0,2.0,1.0,58.0,1.0,1.0,,,0,0,0.0,0,0.0,0.0,0.0
10441355,8800,165000,1941.18,3.0,,2.0,85.0,0.0,,,692.0,1,0,0.0,0,0.0,0.0,0.0
10385432,8800,168000,2210.53,3.0,,2.0,76.0,0.0,,,717.0,1,0,0.0,0,0.0,0.0,0.0
10430779,1650,169000,2112.5,2.0,3.0,1.0,80.0,0.0,2.0,,239.0,5,0,0.0,0,0.0,0.0,0.0
10430776,1654,169000,2112.5,2.0,3.0,1.0,80.0,0.0,2.0,,239.0,5,0,0.0,0,0.0,0.0,0.0
10568837,2050,169000,1760.42,,,3.0,96.0,0.0,,,305.0,4,1,,0,0.0,0.0,0.0
10201096,1030,175000,3181.82,1.0,,1.0,55.0,0.0,2.0,,361.0,4,0,0.0,0,0.0,0.0,0.0
10201097,1200,175000,3181.82,1.0,,1.0,55.0,0.0,2.0,,361.0,4,0,0.0,0,0.0,0.0,0.0
10561452,2100,175000,1944.44,,3.0,2.0,90.0,0.0,,,154.0,6,1,,0,0.0,0.0,0.0
10532674,2440,175000,1620.37,,,2.0,108.0,0.0,,,125.0,6,1,,0,0.0,0.0,0.0
10475169,2880,175000,2083.33,3.0,2.0,2.0,84.0,0.0,,,488.0,3,0,0.0,0,0.0,0.0,0.0
10319515,8400,175000,2573.53,3.0,2.0,2.0,68.0,0.0,,,136.0,6,0,0.0,0,0.0,0.0,0.0
10552721,4000,179000,1845.36,3.0,2.0,2.0,97.0,0.0,,,184.0,6,0,0.0,0,0.0,0.0,0.0
10527040,8400,180000,1666.67,,2.0,2.0,108.0,0.0,1.0,,240.0,5,0,0.0,0,0.0,0.0,0.0
10485229,1080,184000,2300.0,,2.0,1.0,80.0,0.0,2.0,,456.0,3,1,10.0,0,0.0,0.0,0.0
10519501,1083,185000,2371.79,2.0,2.0,2.0,78.0,0.0,2.0,,280.0,5,0,0.0,0,0.0,0.0,0.0
10151292,8620,185000,4302.33,4.0,2.0,2.0,43.0,0.0,,,,0,0,0.0,1,,0.0,1.0
10378174,9420,185000,1637.17,3.0,,2.0,113.0,0.0,,,308.0,4,0,0.0,0,0.0,0.0,0.0
10495712,9500,185000,3627.45,,,1.0,51.0,0.0,1.0,,136.0,6,0,0.0,1,16.0,0.0,0.0
10568742,2950,189000,1834.95,2.0,,1.0,103.0,0.0,,,419.0,3,1,,0,0.0,0.0,0.0
10331495,1190,190000,2375.0,2.0,,3.0,80.0,0.0,1.0,,125.0,6,1,10.0,0,0.0,0.0,0.0
10348977,4340,190000,1520.0,3.0,2.0,2.0,125.0,0.0,1.0,,189.0,6,0,0.0,0,0.0,0.0,0.0
10530645,8800,190000,2533.33,,2.0,2.0,75.0,0.0,,,364.0,4,0,0.0,0,0.0,0.0,0.0
10483004,8370,194000,1763.64,3.0,2.0,2.0,110.0,1.0,,,333.0,4,1,1.0,0,0.0,0.0,0.0
9765591,2880,195000,3145.16,,,1.0,62.0,0.0,,,,0,1,,0,0.0,0.0,0.0
9823616,2845,199000,3372.88,4.0,,1.0,59.0,0.0,,,9657.0,1,1,11.0,1,,0.0,0.0
9531001,2880,199000,3209.68,,,1.0,62.0,0.0,,,,0,1,,0,0.0,0.0,0.0
10462161,4500,199000,1421.43,,3.0,,140.0,0.0,,,,0,0,0.0,0,0.0,0.0,0.0
10543616,9900,199000,1401.41,3.0,2.0,4.0,142.0,0.0,1.0,,304.0,4,0,0.0,0,0.0,0.0,0.0
10384212,1083,205000,2733.33,4.0,4.0,2.0,75.0,0.0,1.0,,237.0,5,1,,0,0.0,0.0,0.0
10548328,8000,210000,2916.67,3.0,2.0,1.0,72.0,0.0,,,389.0,4,0,0.0,0,0.0,0.0,0.0
10536408,9031,210000,2500.0,2.0,,2.0,84.0,0.0,1.0,,296.0,5,0,0.0,0,0.0,0.0,0.0
10531445,8400,215000,2687.5,3.0,2.0,2.0,80.0,0.0,1.0,,398.0,4,1,25.0,0,0.0,0.0,0.0
10562879,4000,218000,2564.71,3.0,,2.0,85.0,1.0,,,,0,0,0.0,0,0.0,0.0,0.0
10286969,2845,219000,3421.88,4.0,,1.0,64.0,0.0,1.0,,72.0,7,1,14.0,0,0.0,0.0,0.0
10283839,1000,229000,3754.1,2.0,2.0,1.0,61.0,0.0,,,313.0,4,0,0.0,0,0.0,0.0,0.0
8674085,9900,232500,2835.37,4.0,4.0,1.0,82.0,0.0,1.0,,56.0,7,1,11.0,1,92.0,0.0,0.0
10381641,2018,235000,4895.83,3.0,2.0,1.0,48.0,0.0,3.0,,273.0,5,0,0.0,0,0.0,0.0,0.0
10549816,8300,239000,7468.75,3.0,,,32.0,0.0,,,259.0,5,0,0.0,0,0.0,0.0,0.0
10536420,8370,239000,2879.52,,,2.0,83.0,0.0,,,245.0,5,1,,0,0.0,0.0,0.0
10435363,9800,239000,2115.04,,2.0,2.0,113.0,0.0,1.0,,190.0,6,0,0.0,1,,0.0,0.0
10514460,4821,242500,1469.7,3.0,2.0,2.0,165.0,0.0,1.0,,359.0,4,1,60.0,0,0.0,0.0,0.0
10367353,7190,245000,1088.89,3.0,3.0,4.0,225.0,0.0,1.0,,252.0,5,1,,0,0.0,0.0,0.0
10520185,8210,245000,2578.95,3.0,,2.0,95.0,0.0,,,168.0,6,0,0.0,0,0.0,0.0,0.0
10566699,9900,245000,3310.81,4.0,4.0,2.0,74.0,0.0,3.0,,,0,1,21.0,1,,0.0,0.0
10566695,9900,245000,3310.81,4.0,4.0,2.0,74.0,0.0,3.0,,,0,1,21.0,1,,0.0,0.0
