,id,Price,Type of property,Subtype of property,Locality,Surroundings type,Energy class,Heating type,Province,Zip,Living area,Number of rooms,Bathrooms,Construction year,Number of facades,Swimming pool,Furnished,Open fire,Terrace,Terrace surface,Garden,Garden surface,Primary energy consumption,Kitchen values,Building Cond. values,Parking,Urban_value,Normal_apt,Big_apt
7727,10550793,195000.0,apartment,apartment,courcelles,Countryside,Not specified,,Hainaut,6181.0,75.0,2.0,1.0,2022.0,4.0,0.0,0.0,0.0,1.0,12.0,1.0,50.0,19632000732610.2,3.0,4.0,2.0,0,1,0
7728,10424983,195378.0,apartment,apartment,diksmuide,Urban,Not specified,Electric,West Flanders,8600.0,78.0,1.0,1.0,2023.0,2.2,0.0,0.0,0.0,1.0,15.6,1.0,0.0,19632000732581.6,1.0,3.4,0.0,0,1,0
7729,10443380,205000.0,apartment,apartment,ste-marie-sur-semois,"Living area (residential, urban or rural)",B,Gas,Luxembourg,6740.0,89.0,2.0,1.4,2023.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19632000732542.8,1.0,4.0,2.0,0,1,0
7730,10482348,205000.0,apartment,apartment,jamoigne,"Living area (residential, urban or rural)",Not specified,Gas,Luxembourg,6810.0,82.0,2.0,1.4,2022.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19632000732651.8,1.0,4.0,1.0,0,1,0
7731,10443409,210000.0,apartment,apartment,hotton,"Living area (residential, urban or rural)",Not specified,Gas,Luxembourg,6990.0,84.0,2.0,1.4,2023.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19632000732542.8,1.0,4.0,2.0,0,1,0
7732,10273214,220000.0,apartment,duplex,tinlot,Countryside,Not specified,Gas,Liège,4557.0,84.0,2.0,2.0,2021.0,2.2,0.0,0.0,0.0,1.0,8.0,0.0,0.0,19632000732577.6,1.0,3.2,1.0,0,0,1
7733,10550794,220000.0,apartment,apartment,courcelles,Countryside,Not specified,,Hainaut,6181.0,90.0,2.0,1.0,2022.0,4.0,0.0,0.0,0.0,1.0,12.0,1.0,50.0,19632000732610.2,3.0,4.0,2.0,0,1,0
7734,10443338,220000.0,apartment,apartment,ste-marie-sur-semois,"Living area (residential, urban or rural)",Not specified,Gas,Luxembourg,6740.0,77.0,2.0,1.4,2023.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19632000732542.8,1.0,4.0,2.0,0,1,0
7735,10366132,220000.0,apartment,apartment,jamoigne,"Living area (residential, urban or rural)",Not specified,Gas,Luxembourg,6810.0,82.0,2.0,1.0,2022.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19632000732596.2,1.0,4.0,1.0,0,1,0
7736,10382487,234000.0,apartment,apartment,ste-marie-sur-semois,"Living area (residential, urban or rural)",Not specified,Gas,Luxembourg,6740.0,89.0,2.0,1.0,2023.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19632000735099.4,1.0,4.0,2.0,0,1,0
7737,10382477,234000.0,apartment,apartment,ste-marie-sur-semois,"Living area (residential, urban or rural)",Not specified,Gas,Luxembourg,6740.0,76.0,2.0,1.0,2023.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19632000732511.6,1.0,4.0,2.0,0,1,0
7738,10312802,239500.0,apartment,service flat,brugge,,Not specified,,West Flanders,8000.0,54.0,1.0,1.0,2017.0,2.2,0.0,0.0,0.0,1.0,6.0,0.0,0.0,19632000732750.4,2.0,3.2,0.0,1,1,0
7739,10359143,249000.0,apartment,apartment,strombeek-bever,Urban,Not specified,,Flemish Brabant,1853.0,85.0,1.0,1.0,2022.0,2.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,19632000732681.4,1.0,3.4,0.0,0,1,0
7740,9999015,259000.0,apartment,apartment,izegem,,Not specified,,West Flanders,8870.0,99.0,2.0,1.0,2019.0,2.4,0.0,0.0,0.0,1.0,18.4,0.0,0.0,19632000736343.0,1.8,3.6,0.0,0,1,0
7741,10552622,262500.0,apartment,apartment,brasschaat,Urban,Not specified,,Antwerp,2930.0,61.0,1.0,1.0,1991.8,2.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,19632000732593.4,1.0,4.0,1.0,1,1,0
7742,9478814,265000.0,apartment,apartment,bruxelles,Urban,Not specified,Gas,Brussels Capital Region,1000.0,76.0,1.0,1.0,2020.0,4.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,19632000732554.2,1.0,4.0,58.0,1,1,0
7743,10018472,274348.0,apartment,ground floor,kortrijk,,Not specified,,West Flanders,8500.0,98.0,2.0,1.0,2019.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19632000732527.8,1.8,4.0,1.0,1,1,0
7744,10087553,292500.0,apartment,apartment,torhout,,Not specified,Gas,West Flanders,8820.0,92.0,2.0,1.0,2023.0,2.0,0.0,0.0,0.0,1.0,15.4,1.0,25.0,19632000732575.2,3.0,4.0,34.0,0,1,0
7745,10295266,297000.0,apartment,apartment,liège,Urban,A,Electric,Liège,4000.0,86.0,2.0,1.0,2023.0,2.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,19632000732597.6,1.0,4.0,12.0,1,1,0
7746,10264087,312500.0,apartment,apartment,dendermonde baasrode,Isolated,Not specified,,East Flanders,9200.0,107.0,3.0,1.0,2022.0,2.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,19632000732608.0,3.0,3.4,0.0,0,1,0
7747,10384094,322500.0,apartment,apartment,temse,Urban,Not specified,,East Flanders,9140.0,92.0,2.0,1.0,2022.0,2.2,0.0,0.0,0.0,1.0,11.0,0.0,0.0,19632000732579.8,3.0,4.0,0.0,0,1,0
7748,10264085,324500.0,apartment,apartment,dendermonde baasrode,Isolated,Not specified,,East Flanders,9200.0,107.0,3.0,1.0,2022.0,2.0,0.0,0.0,0.0,1.0,38.0,0.0,0.0,19632000732608.0,3.0,3.4,0.0,0,1,0
7749,10384095,325000.0,apartment,apartment,temse,Urban,Not specified,,East Flanders,9140.0,94.0,2.0,1.0,2022.0,2.2,0.0,0.0,0.0,1.0,12.0,0.0,0.0,19632000732579.8,3.0,4.0,0.0,0,1,0
7750,10552623,329500.0,apartment,apartment,brasschaat,Urban,Not specified,,Antwerp,2930.0,82.0,2.0,1.0,1991.8,2.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,19632000732593.4,1.0,4.0,1.0,1,1,0
7751,10299403,342570.0,apartment,apartment,lubbeek,,Not specified,,Flemish Brabant,3210.0,100.0,2.0,1.0,1999.6,2.0,0.0,0.0,0.0,1.0,30.0,1.0,10.0,19632000732621.4,1.8,4.0,0.0,0,1,0
7752,10561231,350000.0,apartment,duplex,aarschot,,Not specified,,Flemish Brabant,3200.0,120.0,2.0,1.0,2024.0,2.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,19632000732533.8,1.8,4.0,4.0,0,0,1
7753,9888264,365000.0,apartment,service flat,gent,,Not specified,Gas,East Flanders,9000.0,106.0,2.0,1.0,2014.0,2.2,0.0,0.0,0.0,1.0,12.0,0.0,0.0,19632000732553.2,2.8,3.6,0.0,1,1,0
7754,10472457,369500.0,apartment,apartment,varsenare,,Not specified,,West Flanders,8490.0,105.0,2.0,1.0,2021.0,4.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,19632000732651.0,3.0,3.4,0.0,0,1,0
7755,10283654,395000.0,apartment,apartment,liège,"Living area (residential, urban or rural)",A,Electric,Liège,4000.0,98.0,2.0,2.0,2023.0,2.0,1.0,0.0,0.0,1.0,16.0,1.0,0.0,19632000732646.2,1.0,4.0,8.0,1,1,0
7756,10476276,408500.0,apartment,ground floor,denderleeuw,,Not specified,,East Flanders,9470.0,190.0,3.0,2.0,2004.6,2.6,0.0,0.0,0.0,1.0,10.0,1.0,70.0,19632000732492.8,0.0,4.0,0.0,0,1,0
7757,10297025,408500.0,apartment,apartment,denderleeuw,,Not specified,,East Flanders,9470.0,190.0,3.0,2.0,1989.2,2.0,0.0,0.0,0.0,1.0,10.0,1.0,70.0,19632000732581.4,0.0,3.6,0.0,0,1,0
7758,10506917,419000.0,apartment,duplex,leuven,,Not specified,,Flemish Brabant,3018.0,144.0,3.0,1.0,2022.0,2.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,19632000732569.6,2.4,4.0,2.0,0,0,1
7759,10237891,435000.0,apartment,apartment,leuven,Urban,Not specified,,Flemish Brabant,3012.0,107.0,2.0,1.0,2022.0,2.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,19632000732662.8,1.0,3.6,2.0,0,1,0
7760,10299402,438288.0,apartment,apartment,lubbeek,,Not specified,,Flemish Brabant,3210.0,127.0,2.0,1.0,1999.6,2.0,0.0,0.0,0.0,1.0,51.0,1.0,10.0,19632000732621.4,1.8,4.0,0.0,0,1,0
7761,9625974,455000.0,apartment,apartment,aalter,Urban,Not specified,,East Flanders,9880.0,160.0,2.0,2.0,1974.4,2.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,19632000732581.2,3.0,4.0,0.0,0,1,0
7762,10552624,609900.0,apartment,apartment,brasschaat,Urban,Not specified,,Antwerp,2930.0,138.0,3.0,2.0,1991.8,2.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,19632000732593.4,1.0,4.0,1.0,1,1,0
7763,10012309,825000.0,apartment,apartment,knokke-heist,,Not specified,Gas,West Flanders,8300.0,96.0,2.0,2.0,2023.0,2.4,0.0,0.0,0.0,1.0,24.2,0.0,0.0,19632000732680.0,1.0,3.4,0.0,0,1,0
7764,9244753,880200.0,apartment,apartment,sint-truiden,,Not specified,,Limburg,3800.0,217.0,3.0,1.0,2021.0,2.4,0.0,0.0,0.0,1.0,24.0,0.0,0.0,19632000732545.0,1.0,4.0,0.0,0,1,0
7765,9244752,880200.0,apartment,apartment,sint-truiden,,Not specified,,Limburg,3800.0,217.0,3.0,1.0,2021.0,2.4,0.0,0.0,0.0,1.0,24.0,0.0,0.0,19632000732545.0,1.0,4.0,0.0,0,1,0
7766,10583163,139000.0,apartment,apartment,kortrijk,,C,Electric,West Flanders,8500.0,50.0,1.0,1.0,2009.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,1.8,3.0,0.0,1,1,0
7767,10582832,239000.0,apartment,duplex,tervuren,,D,Gas,Flemish Brabant,3080.0,131.0,3.0,2.0,2007.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,2.0,2.0,4.0,1,0,1
7768,10582831,249000.0,apartment,apartment,tervuren,,F,Gas,Flemish Brabant,3080.0,117.0,2.0,1.0,2007.6,2.0,0.0,0.0,0.0,1.0,19.8,0.0,0.0,601.0,2.0,2.0,4.0,1,1,0
7769,10582695,279000.0,apartment,ground floor,antwerp,Urban,C,Gas,Antwerp,2000.0,115.0,2.0,1.0,1959.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,2.6,1.0,0.0,1,1,0
7770,10572887,350000.0,apartment,apartment,scherpenheuvel-zichem averbode,Urban,Not specified,,Flemish Brabant,3271.0,108.0,2.0,1.0,2023.0,2.2,0.0,0.0,0.0,1.0,21.0,0.0,0.0,19632000732514.4,3.0,4.0,2.0,0,1,0
7771,10583951,363000.0,apartment,apartment,sint-amandsberg,Urban,Not specified,,East Flanders,9040.0,161.0,3.0,1.0,1930.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19632000732555.8,1.0,3.0,0.0,0,1,0
7772,10572131,379000.0,apartment,ground floor,lier,,Not specified,,Antwerp,2500.0,111.0,3.0,1.0,2023.0,2.0,0.0,0.0,0.0,1.0,37.0,1.0,70.0,19632000732612.8,1.0,3.4,0.0,0,1,0
7773,10590646,237500.0,apartment,apartment,fléron,,A,,Liège,4620.0,85.0,2.0,1.0,2022.0,3.4,0.0,0.0,0.0,1.0,6.0,0.0,0.0,48.0,1.6,4.0,2.0,1,1,0
7774,10588541,210000.0,apartment,apartment,stoumont,,C,Electric,Liège,4987.0,63.0,2.0,1.0,2017.0,4.0,0.0,0.0,0.0,1.0,17.0,1.0,112.0,185.0,1.0,3.0,2.0,0,1,0
7775,10402240,300000.0,apartment,apartment,jambes,,Not specified,Gas,Namur,5100.0,139.0,3.0,1.0,2021.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19632000732591.2,2.0,3.2,0.0,0,1,0
7776,10588066,990000.0,apartment,apartment,nieuwpoort,,D,Electric,West Flanders,8620.0,131.0,3.0,1.0,2005.0,2.8,0.0,0.0,0.0,1.0,4.2,0.0,0.0,375.0,3.0,3.4,0.0,0,1,0
7777,10576015,195000.0,apartment,apartment,kallo,,C,,East Flanders,9120.0,80.0,2.0,1.0,1980.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,285.0,1.0,2.0,0.0,0,1,0
7778,10593781,62500.0,apartment,flat studio,grivegnée,Urban,D,Electric,Liège,4030.0,25.0,1.0,1.0,1991.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,2.0,3.0,0.0,0,1,0
7779,10593507,525000.0,apartment,ground floor,anderlecht,,E,,Brussels Capital Region,1070.0,155.0,4.0,1.0,1978.0,3.0,0.0,0.0,0.0,1.0,40.0,1.0,350.0,238.0,2.4,3.0,3.0,1,1,0
7780,10571436,180000.0,apartment,apartment,scherpenheuvel-zichem averbode,Urban,Not specified,,Flemish Brabant,3271.0,52.0,1.0,1.0,2023.0,2.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,19632000732627.4,3.0,4.0,2.0,0,1,0
7781,10571437,250000.0,apartment,apartment,scherpenheuvel-zichem,Urban,Not specified,,Flemish Brabant,3270.0,87.0,2.0,1.0,2023.0,2.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,19632000732627.4,3.0,4.0,2.0,0,1,0
7782,10571439,280000.0,apartment,apartment,scherpenheuvel-zichem averbode,Urban,Not specified,,Flemish Brabant,3271.0,87.0,2.0,1.0,2023.0,2.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,19632000732627.4,3.0,4.0,2.0,0,1,0
7783,10579544,295000.0,apartment,apartment,gent,,C,,East Flanders,9000.0,108.0,2.0,1.0,1999.4,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,1.0,1.0,0.0,1,1,0
7784,10571438,320000.0,apartment,apartment,scherpenheuvel-zichem,Urban,Not specified,,Flemish Brabant,3270.0,115.0,2.0,1.0,2023.0,2.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,19632000732627.4,3.0,4.0,2.0,0,1,0
7785,10579607,510000.0,apartment,apartment,antwerp,,B,Gas,Antwerp,2000.0,117.0,3.0,1.0,1987.0,3.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,165.0,1.6,1.0,0.0,1,1,0
7786,10468281,70000.0,apartment,flat studio,la louvière,,G,Electric,Hainaut,7100.0,32.0,1.0,1.6,2006.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21323.0,1.8,2.0,0.0,0,1,0
7787,10468280,70000.0,apartment,flat studio,la louvière,,G,Electric,Hainaut,7100.0,27.0,1.0,1.6,2006.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20483.0,1.8,2.0,0.0,0,1,0
7788,10468276,70000.0,apartment,flat studio,la louvière,,G,Electric,Hainaut,7100.0,27.0,1.0,1.0,2010.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.0,1.8,2.0,0.0,0,1,0
7789,10509521,80000.0,apartment,apartment,nassogne,,D,Electric,Luxembourg,6950.0,39.0,1.0,1.0,1996.2,2.6,0.0,0.0,0.0,1.0,13.0,0.0,0.0,266.0,1.6,2.0,0.0,0,1,0
7790,10444011,80000.0,apartment,apartment,la louviÈre,,C,Gas,Hainaut,7100.0,64.0,1.0,1.0,2023.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,2.0,2.0,0.0,0,1,0
7791,10510541,85000.0,apartment,flat studio,westende,,C,Electric,West Flanders,8434.0,28.0,2.4,1.0,1975.0,2.4,0.0,1.0,0.0,1.0,16.4,0.0,0.0,241.0,1.0,2.0,0.0,0,1,0
7792,9299047,95000.0,apartment,apartment,blankenberge,,C,Electric,West Flanders,8370.0,33.0,2.0,1.0,1999.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,203.0,2.2,3.0,0.0,0,1,0
7793,10468274,105000.0,apartment,duplex,la louvière,,Not specified,Electric,Hainaut,7100.0,71.0,2.0,1.0,2015.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19632000737026.0,2.2,2.0,0.0,0,0,1
7794,10461769,115000.0,apartment,flat studio,antwerp,,E,Gas,Antwerp,2060.0,23.0,1.0,1.0,1996.6,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462.0,3.0,3.0,0.0,0,1,0
7795,10565540,120000.0,apartment,apartment,middelkerke,,Not specified,Electric,West Flanders,8430.0,39.0,1.0,1.0,1975.0,2.0,0.0,1.0,0.0,1.0,10.4,0.0,0.0,19632000732656.6,1.8,1.0,0.0,0,1,0
7796,10464660,125000.0,apartment,apartment,ganshoren,,G,,Brussels Capital Region,1083.0,60.0,1.0,1.0,1965.4,4.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,346.0,2.0,1.0,0.0,1,1,0
7797,10328687,125000.0,apartment,flat studio,koksijde,,B,,West Flanders,8670.0,30.0,3.0,1.0,1978.0,2.0,0.0,1.0,0.0,1.0,32.2,1.0,0.0,161.0,1.0,3.4,1.0,0,1,0
7798,9812376,135000.0,apartment,apartment,frameries,,C,Gas,Hainaut,7080.0,251.0,1.0,1.6,2006.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,2.0,3.2,1.0,1,1,0
7799,10550374,137500.0,apartment,apartment,torhout,Urban,D,,West Flanders,8820.0,89.0,2.0,1.0,1964.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.0,1.0,4.0,0.0,0,1,0
7800,10111851,138000.0,apartment,flat studio,westende,,C,,West Flanders,8434.0,28.0,2.2,1.0,1978.0,2.2,0.0,1.0,0.0,1.0,24.4,0.0,0.0,243.0,2.6,4.0,0.0,0,1,0
7801,10273588,139000.0,apartment,apartment,riemst,,C,Gas,Limburg,3770.0,58.0,1.0,1.0,1937.0,3.0,0.0,0.0,0.0,1.0,4.6,0.0,0.0,259.0,1.2,3.0,0.0,0,1,0
7802,10485232,139000.0,apartment,apartment,kortrijk,,D,Gas,West Flanders,8500.0,70.0,1.0,1.0,1997.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,2.2,3.0,0.0,1,1,0
7803,10222709,139000.0,apartment,flat studio,nieuwpoort,,D,Electric,West Flanders,8620.0,27.0,2.8,1.0,2001.0,2.6,0.0,0.0,0.0,1.0,4.6,1.0,0.0,392.0,1.4,3.2,0.0,0,1,0
7804,9880199,152720.0,apartment,service flat,maldegem,Urban,Not specified,Gas,East Flanders,9990.0,58.0,1.0,1.0,2014.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19632000732547.6,1.0,4.0,1.0,0,1,0
7805,9833280,157220.0,apartment,service flat,maldegem,Urban,Not specified,Gas,East Flanders,9990.0,61.0,1.0,1.0,2013.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19632000732558.2,1.0,4.0,1.0,0,1,0
7806,10492198,160000.0,apartment,apartment,diksmuide,Urban,D,Electric,West Flanders,8600.0,69.0,2.0,1.0,1986.6,2.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,328.0,3.0,3.0,0.0,0,1,0
7807,10514233,165000.0,apartment,ground floor,andenne thon,,G,,Namur,5300.0,71.0,2.0,1.0,1950.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,170.0,653.0,2.0,3.0,1.0,0,1,0
7808,10460661,169000.0,apartment,apartment,oostende,,B,Gas,West Flanders,8400.0,82.0,2.0,1.0,1989.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,187.0,1.0,1.0,0.0,1,1,0
7809,9583461,172220.0,apartment,service flat,maldegem,Urban,Not specified,Gas,East Flanders,9990.0,65.0,1.0,1.0,2004.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19632000732524.2,1.0,4.0,1.0,0,1,0
7810,10496060,175000.0,apartment,apartment,helecine,Isolated,D,Gas,Walloon Brabant,1357.0,115.0,2.0,1.0,1982.8,2.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,265.0,2.0,3.0,1.0,0,1,0
7811,10383823,179000.0,apartment,apartment,oostende,,F,Electric,West Flanders,8400.0,55.0,2.0,1.0,2006.0,2.2,0.0,0.0,0.0,1.0,21.0,1.0,4.4,598.0,1.8,4.0,0.0,1,1,0
7812,10447199,180000.0,apartment,apartment,forest,,F,Gas,Brussels Capital Region,1190.0,55.0,1.0,1.2,1932.0,2.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,313.0,0.0,1.0,0.0,0,1,0
7813,10555090,180000.0,apartment,service flat,beveren-waas,,A,Gas,East Flanders,9120.0,80.0,2.0,1.0,2005.2,2.0,0.0,0.0,0.0,1.0,44.6,0.0,0.0,100.0,3.0,4.0,0.0,0,1,0
7814,10429314,181000.0,apartment,duplex,turnhout,Urban,Not specified,,Antwerp,2300.0,67.0,1.0,1.0,1990.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19632000732626.2,2.0,4.0,0.0,1,0,1
7815,10099578,185000.0,apartment,apartment,durbuy,,B,Fuel oil,Luxembourg,6940.0,77.0,2.0,1.0,2006.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,290.0,166.0,1.0,3.0,2.0,0,1,0
7816,10099576,185000.0,apartment,apartment,durbuy,,C,Fuel oil,Luxembourg,6940.0,77.0,2.0,1.0,2006.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,131.0,244.0,1.0,3.0,2.0,0,1,0
7817,10409981,189000.0,apartment,apartment,sint-niklaas,,B,Gas,East Flanders,9100.0,89.0,3.0,1.0,2000.0,2.6,0.0,0.0,0.0,1.0,13.2,0.0,0.0,142.0,1.4,4.0,1.0,1,1,0
7818,10528268,190000.0,apartment,flat studio,blankenberge,,B,,West Flanders,8370.0,42.0,1.0,1.0,2004.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,2.2,4.0,0.0,0,1,0
7819,10425590,196500.0,apartment,apartment,vichte,,Not specified,,West Flanders,8570.0,76.0,1.0,1.0,2000.6,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19632000732595.2,1.0,3.0,0.0,0,1,0
7820,10485852,199000.0,apartment,apartment,ieper,,A,Gas,West Flanders,8900.0,65.0,1.0,1.0,2022.0,2.0,0.0,0.0,0.0,1.0,6.6,0.0,0.0,35.0,1.0,3.4,1.0,0,1,0
7821,10409980,199000.0,apartment,apartment,sint-niklaas,,D,Gas,East Flanders,9100.0,89.0,2.0,1.0,2000.0,2.6,0.0,0.0,0.0,1.0,13.2,0.0,0.0,307.0,1.4,4.0,1.0,1,1,0
7822,10553491,205000.0,apartment,apartment,beauraing,"Living area (residential, urban or rural)",B,Electric,Namur,5570.0,70.0,1.0,1.0,2022.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,19632000732578.8,1.0,4.0,2.0,0,1,0
7823,10380314,210000.0,apartment,ground floor,chaumont-gistoux,"Living area (residential, urban or rural)",E,Gas,Walloon Brabant,1325.0,74.0,1.0,1.2,1983.6,4.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,19632000732612.2,2.0,4.0,1.0,0,1,0
7824,10506161,212769.0,apartment,apartment,maasmechelen,Urban,Not specified,Gas,Limburg,3630.0,83.0,2.0,1.0,2022.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19632000732611.4,1.0,4.0,0.0,0,1,0
7825,10506143,215702.0,apartment,apartment,maasmechelen,Urban,Not specified,Gas,Limburg,3630.0,82.0,2.0,1.0,2022.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19632000732591.4,1.0,4.0,0.0,0,1,0
7826,8999749,218500.0,apartment,apartment,maldegem,Urban,Not specified,Gas,East Flanders,9990.0,82.0,2.0,1.0,2018.6,2.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,96.0,1.0,4.0,1.0,0,1,0
7827,10513824,219000.0,apartment,apartment,tessenderlo,,C,,Limburg,3980.0,127.0,4.0,1.0,1974.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,1.6,4.0,1.0,0,1,0
7828,10417859,219000.0,apartment,apartment,ninove,Urban,F,Gas,East Flanders,9400.0,150.0,3.0,2.0,1990.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,669.0,1.0,3.2,2.0,0,1,0
7829,10544677,219900.0,apartment,apartment,hoboken,,C,Electric,Antwerp,2660.0,74.0,2.0,1.2,1971.8,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,299.0,3.0,3.0,0.0,0,1,0
7830,10481385,226000.0,apartment,apartment,zutendaal,,E,Electric,Limburg,3690.0,110.0,2.0,1.0,1989.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.0,1.0,3.6,1.0,0,1,0
7831,10531759,239000.0,apartment,apartment,anderlecht,,E,Gas,Brussels Capital Region,1070.0,90.0,2.0,1.0,1970.0,2.0,0.0,0.0,0.0,1.0,40.0,0.0,0.0,259.0,2.8,3.0,2.0,1,1,0
7832,10546431,239000.0,apartment,apartment,waterloo,,C,Fuel oil,Walloon Brabant,1410.0,60.0,1.0,1.0,1939.4,4.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,183.0,1.8,2.6,0.0,0,1,0
7833,9228058,239000.0,apartment,apartment,aalst,Urban,B,Gas,East Flanders,9300.0,47.0,1.0,1.0,2016.0,2.4,0.0,0.0,0.0,1.0,5.0,0.0,0.0,110.0,1.0,4.0,0.0,0,1,0
7834,10444277,242900.0,apartment,apartment,beveren-leie,,A,Gas,West Flanders,8791.0,65.0,2.0,1.0,2019.0,3.2,0.0,0.0,0.0,1.0,16.0,0.0,0.0,9665.0,2.2,3.8,0.0,0,1,0
7835,10309556,245000.0,apartment,apartment,mons,,C,Gas,Hainaut,7000.0,150.0,4.0,1.0,2000.4,2.4,0.0,0.0,0.0,1.0,11.0,0.0,0.0,206.0,1.4,3.4,2.0,1,1,0
7836,10406233,249000.0,apartment,apartment,antwerpen,"Living area (residential, urban or rural)",Not specified,Gas,Antwerp,2050.0,120.0,3.0,1.0,1968.0,2.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,19632000732618.4,2.2,3.2,1.0,0,1,0
7837,10286174,249000.0,apartment,apartment,beerzel,,C,Electric,Antwerp,2580.0,104.0,2.0,1.0,1985.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0,1.0,3.0,1.0,0,1,0
7838,10366432,249000.0,apartment,apartment,messancy,,B,Gas,Luxembourg,6780.0,90.0,2.0,1.0,2018.2,3.4,0.0,0.0,0.0,1.0,12.0,0.0,0.0,164.0,1.0,3.8,2.0,0,1,0
7839,10392998,249000.0,apartment,apartment,hamme,,C,Gas,East Flanders,9220.0,120.0,2.0,1.0,2022.0,2.0,0.0,0.0,0.0,1.0,8.4,0.0,0.0,297.0,1.8,4.0,1.0,0,1,0
7840,10562962,249000.0,apartment,apartment,oudenaarde,Urban,B,Gas,East Flanders,9700.0,148.0,2.0,1.0,2014.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,0.8,4.0,1.0,0,1,0
